Dataset,Subject,Calibration_Percentage,Fine_Tuning_Strategy,Model,Uncalibrated_Accuracy,Calibrated_Accuracy,Accuracy_Improvement,Uncalibrated_Macro_F1,Calibrated_Macro_F1,Macro_F1_Improvement
pamap2,108,0.0,none,Flatten_LSTM,0.7635467980295566,0.7635467980295566,0.0,0.6783801927598919,0.6783801927598919,0.0
pamap2,108,0.01,classifier_head_only,Flatten_LSTM,0.7635467980295566,0.7562189054726368,-0.0073278925569197,0.6783801927598919,0.672784897203954,-0.0055952955559379
pamap2,108,0.01,full_model,Flatten_LSTM,0.7635467980295566,0.6865671641791045,-0.0769796338504521,0.6783801927598919,0.6231640509633015,-0.0552161417965904
pamap2,108,0.05,classifier_head_only,Flatten_LSTM,0.7635467980295566,0.7564766839378239,-0.0070701140917327,0.6783801927598919,0.6720756887799495,-0.0063045039799424
pamap2,108,0.05,full_model,Flatten_LSTM,0.7635467980295566,0.6528497409326425,-0.1106970570969141,0.6783801927598919,0.5613992214161995,-0.1169809713436924
pamap2,108,0.1,classifier_head_only,Flatten_LSTM,0.7635467980295566,0.7540983606557377,-0.0094484373738189,0.6783801927598919,0.6701489782372135,-0.0082312145226783
pamap2,108,0.1,full_model,Flatten_LSTM,0.7635467980295566,0.7049180327868853,-0.0586287652426713,0.6783801927598919,0.597073692590934,-0.0813065001689579
pamap2,109,0.0,none,Flatten_LSTM,0.5,0.5,0.0,0.3333333333333333,0.3333333333333333,0.0
pamap2,109,0.01,classifier_head_only,Flatten_LSTM,0.5,0.6666666666666666,0.1666666666666666,0.3333333333333333,0.4,0.0666666666666667
pamap2,109,0.01,full_model,Flatten_LSTM,0.5,1.0,0.5,0.3333333333333333,1.0,0.6666666666666667
pamap2,109,0.05,classifier_head_only,Flatten_LSTM,0.5,0.6666666666666666,0.1666666666666666,0.3333333333333333,0.4,0.0666666666666667
pamap2,109,0.05,full_model,Flatten_LSTM,0.5,1.0,0.5,0.3333333333333333,1.0,0.6666666666666667
pamap2,109,0.1,classifier_head_only,Flatten_LSTM,0.5,0.6666666666666666,0.1666666666666666,0.3333333333333333,0.4,0.0666666666666667
pamap2,109,0.1,full_model,Flatten_LSTM,0.5,1.0,0.5,0.3333333333333333,1.0,0.6666666666666667
pamap2,101,0.0,none,Improved_GNN_LSTM,0.7927461139896373,0.7927461139896373,0.0,0.7290930601800468,0.7290930601800468,0.0
pamap2,101,0.01,classifier_head_only,Improved_GNN_LSTM,0.7927461139896373,0.796875,0.0041288860103626,0.7290930601800468,0.7316479476405947,0.0025548874605478
pamap2,101,0.01,full_model,Improved_GNN_LSTM,0.7927461139896373,0.6822916666666666,-0.1104544473229707,0.7290930601800468,0.6023268545460575,-0.1267662056339893
pamap2,101,0.05,classifier_head_only,Improved_GNN_LSTM,0.7927461139896373,0.7989130434782609,0.0061669294886235,0.7290930601800468,0.7317722032582713,0.0026791430782244
pamap2,101,0.05,full_model,Improved_GNN_LSTM,0.7927461139896373,0.7934782608695652,0.0007321468799278,0.7290930601800468,0.7103801445409555,-0.0187129156390912
pamap2,101,0.1,classifier_head_only,Improved_GNN_LSTM,0.7927461139896373,0.8218390804597702,0.0290929664701328,0.7290930601800468,0.7524608840060489,0.0233678238260021
pamap2,101,0.1,full_model,Improved_GNN_LSTM,0.7927461139896373,0.8218390804597702,0.0290929664701328,0.7290930601800468,0.7369290341027083,0.0078359739226614
pamap2,102,0.0,none,Improved_GNN_LSTM,0.8186274509803921,0.8186274509803921,0.0,0.7661635681123847,0.7661635681123847,0.0
pamap2,102,0.01,classifier_head_only,Improved_GNN_LSTM,0.8186274509803921,0.8267326732673267,0.0081052222869345,0.7661635681123847,0.7738172866744296,0.0076537185620448
pamap2,102,0.01,full_model,Improved_GNN_LSTM,0.8186274509803921,0.8514851485148515,0.0328576975344593,0.7661635681123847,0.7986409027925746,0.0324773346801898
pamap2,102,0.05,classifier_head_only,Improved_GNN_LSTM,0.8186274509803921,0.8298969072164949,0.0112694562361027,0.7661635681123847,0.772062714700323,0.0058991465879382
pamap2,102,0.05,full_model,Improved_GNN_LSTM,0.8186274509803921,0.8608247422680413,0.0421972912876491,0.7661635681123847,0.8585348229263037,0.0923712548139189
pamap2,102,0.1,classifier_head_only,Improved_GNN_LSTM,0.8186274509803921,0.842391304347826,0.0237638533674339,0.7661635681123847,0.7778737135245414,0.0117101454121566
pamap2,102,0.1,full_model,Improved_GNN_LSTM,0.8186274509803921,0.7771739130434783,-0.0414535379369138,0.7661635681123847,0.7791958318715994,0.0130322637592146
