Dataset,Subject,Calibration_Percentage,Fine_Tuning_Strategy,Model,Uncalibrated_Accuracy,Calibrated_Accuracy,Accuracy_Improvement,Uncalibrated_Macro_F1,Calibrated_Macro_F1,Macro_F1_Improvement
hhar,d,0.0,none,Improved_GNN_LSTM,0.622,0.622,0.0,0.5804135953020818,0.5804135953020818,0.0
hhar,d,0.01,classifier_head_only,Improved_GNN_LSTM,0.622,0.5555555555555556,-0.06644444444444442,0.5804135953020818,0.4485907020290289,-0.1318228932730529
hhar,d,0.01,full_model,Improved_GNN_LSTM,0.622,0.6585858585858586,0.03658585858585861,0.5804135953020818,0.553312265076971,-0.027101330225110853
hhar,d,0.05,classifier_head_only,Improved_GNN_LSTM,0.622,0.5873684210526315,-0.03463157894736846,0.5804135953020818,0.4979537754510306,-0.08245981985105122
hhar,d,0.05,full_model,Improved_GNN_LSTM,0.622,0.6884210526315789,0.06642105263157894,0.5804135953020818,0.6124358467782548,0.03202225147617299
hhar,d,0.1,classifier_head_only,Improved_GNN_LSTM,0.622,0.58,-0.04200000000000004,0.5804135953020818,0.4779431975558402,-0.10247039774624161
hhar,d,0.1,full_model,Improved_GNN_LSTM,0.622,0.6866666666666666,0.06466666666666665,0.5804135953020818,0.5805416963649322,0.00012810106285043865
hhar,e,0.0,none,Improved_GNN_LSTM,0.466,0.466,0.0,0.36499802742399584,0.36499802742399584,0.0
hhar,e,0.01,classifier_head_only,Improved_GNN_LSTM,0.466,0.5070707070707071,0.04107070707070709,0.36499802742399584,0.4365195184724089,0.07152149104841304
hhar,e,0.01,full_model,Improved_GNN_LSTM,0.466,0.6363636363636364,0.17036363636363633,0.36499802742399584,0.5508970906201932,0.18589906319619737
hhar,e,0.05,classifier_head_only,Improved_GNN_LSTM,0.466,0.5136842105263157,0.04768421052631572,0.36499802742399584,0.4443216013126614,0.07932357388866557
hhar,e,0.05,full_model,Improved_GNN_LSTM,0.466,0.6231578947368421,0.1571578947368421,0.36499802742399584,0.5324316353633508,0.16743360793935497
hhar,e,0.1,classifier_head_only,Improved_GNN_LSTM,0.466,0.5222222222222223,0.05622222222222223,0.36499802742399584,0.45879490723598987,0.09379687981199403
hhar,e,0.1,full_model,Improved_GNN_LSTM,0.466,0.6355555555555555,0.16955555555555551,0.36499802742399584,0.5728835039062439,0.20788547648224803
hhar,f,0.0,none,Improved_GNN_LSTM,0.476,0.476,0.0,0.4335431922623219,0.4335431922623219,0.0
hhar,f,0.01,classifier_head_only,Improved_GNN_LSTM,0.476,0.47474747474747475,-0.0012525252525252273,0.4335431922623219,0.44592754699906917,0.01238435473674726
hhar,f,0.01,full_model,Improved_GNN_LSTM,0.476,0.4404040404040404,-0.03559595959595957,0.4335431922623219,0.4010693632142149,-0.03247382904810703
hhar,f,0.05,classifier_head_only,Improved_GNN_LSTM,0.476,0.4884210526315789,0.012421052631578944,0.4335431922623219,0.4421147245849122,0.00857153232259028
hhar,f,0.05,full_model,Improved_GNN_LSTM,0.476,0.5305263157894737,0.054526315789473756,0.4335431922623219,0.47525787738567754,0.04171468512335563
