feature,importance
hand_gyro_z_fft_argmax,0.00011765258908515662
ankle_gyro_z_fft_argmax,0.00011575416204070314
ankle_gyro_z_energy,0.00011475559010445694
hand_gyro_z_skew,0.00011101715337266682
ankle_acc16_x_slope,0.00010510582745258318
hand_gyro_y_iqr,0.00010038333119313772
hand_acc16_z_skew,0.00010034210645635292
chest_acc16_x_entropy,0.0001003421064563529
hand_acc16_y_slope,9.817559560490215e-05
ankle_gyro_z_mad,8.969848185746586e-05
ankle_gyro_y_skew,8.928500391721023e-05
chest_gyro_z_median,8.808871049290911e-05
chest_gyro_y_entropy,8.622040166660232e-05
ankle_gyro_z_rms,8.604088411888136e-05
hand_gyro_y_kurtosis,8.328503911669675e-05
hand_gyro_z_kurtosis,7.97224235823345e-05
hand_gyro_y_rms,7.97224235823345e-05
ankle_gyro_x_iqr,7.78835859025483e-05
ankle_acc16_z_kurtosis,7.716944136046874e-05
chest_gyro_z_energy,7.365313882115553e-05
hand_gyro_x_rms,7.125461539371024e-05
chest_acc16_y_mean,7.041318203937319e-05
ankle_gyro_z_mean,6.892434018902697e-05
chest_acc16_y_entropy,6.798986244395135e-05
hand_acc16_x_energy,6.75962366103326e-05
chest_acc16_y_slope,6.737589782575985e-05
heart_rate_kurtosis,6.652581676158171e-05
hand_acc16_x_kurtosis,6.472526888186018e-05
ankle_acc16_z_slope,6.233151767324402e-05
hand_acc16_y_skew,5.809723095521049e-05
ankle_gyro_y_mad,5.787708102035156e-05
chest_acc16_x_iqr,5.332920994082891e-05
hand_gyro_x_skew,5.109659797785811e-05
chest_gyro_z_skew,4.8668659531462324e-05
chest_gyro_z_mean,4.2983105126121436e-05
ankle_gyro_z_entropy,3.977074801486428e-05
chest_gyro_z_max,3.9521993641246204e-05
ankle_gyro_x_entropy,3.603173845836863e-05
ankle_gyro_y_max,3.2412519937566946e-05
ankle_acc16_x_entropy,2.7172269190640966e-05
ankle_acc16_z_entropy,2.7172269190640966e-05
ankle_gyro_y_kurtosis,2.635317900918499e-05
ankle_gyro_y_fft_energy,2.248793557275508e-05
chest_gyro_z_fft_energy,2.0059997126359338e-05
ankle_gyro_x_std,1.7116543929854388e-05
hand_gyro_y_skew,1.7116543929854388e-05
