dataset,model,eval_unit,fold,test_subject,validation_subject,best_epoch,last_epoch,early_stop_metric,early_stop_mode,train_loss_at_best,val_loss_at_best,train_acc_at_best,val_acc_at_best,train_macro_f1_at_best,val_macro_f1_at_best,test_acc,test_macro_f1,test_balanced_accuracy,train_val_loss_gap_at_best,train_val_acc_gap_at_best,train_val_macro_f1_gap_at_best,val_test_macro_f1_gap,val_macro_f1_drop_best_to_last,overfit_risk_score,overfit_flag_f1_gap_gt_0_15,overfit_flag_val_drop_gt_0_10,overfit_flag_val_test_gap_gt_0_15,artifact_dir
pamap2,gnn_attention_adj,window,9,109,101,17,25,val_macro_f1,max,0.4695372208958587,0.9188577356625242,0.8596002746204897,0.7468452227659027,0.8376693223713269,0.7289310979196847,0.173469387755102,0.0246376811594202,0.173469387755102,0.4493205147666654,0.112755051854587,0.1087382244516421,0.7042934167602644,0.0203544879761833,0.8333861291880899,False,False,True,results\canonical_protocol_only\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\gnn_attention_adj\window
pamap2,gnn_flatten_lstm,sequence,1,101,102,3,11,val_macro_f1,max,0.2091122036509774,0.7722910229687415,0.9439028793212384,0.8076358296622613,0.9382865279244276,0.7977699788149973,0.8848735157459989,0.8740374751720658,0.8846889814052363,0.563178819317764,0.136267049658977,0.1405165491094301,-0.0762674963570684,0.198844256921458,0.3393608060308881,False,True,False,results\canonical_protocol_only\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\gnn_flatten_lstm\sequence
pamap2,gnn_flatten_lstm,sequence,2,102,103,6,14,val_macro_f1,max,0.168764217859069,0.206144245548975,0.9525993228474692,0.9525750277880696,0.9473890920096756,0.6349547947929424,0.7300538423886441,0.7405197706296777,0.7536490590661601,0.037380027689906,2.4295059399603854e-05,0.3124342972167332,-0.1055649758367353,0.0090777618865705,0.3215120591033037,True,False,False,results\canonical_protocol_only\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\gnn_flatten_lstm\sequence
pamap2,gnn_flatten_lstm,sequence,3,103,104,2,10,val_macro_f1,max,0.2719560780331203,0.2147589534645625,0.924671618615972,0.9403899721448468,0.9188681264348952,0.7836078085498368,0.9351611708040016,0.6213130921539199,0.9268348762493824,-0.0571971245685577,-0.0157183535288746,0.1352603178850584,0.1622947163959168,0.1316482243048313,0.4292032585858066,False,True,True,results\canonical_protocol_only\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\gnn_flatten_lstm\sequence
pamap2,gnn_flatten_lstm,sequence,4,104,105,17,25,val_macro_f1,max,0.0652808901229066,0.3738314357459049,0.9800905788978072,0.9169623846699788,0.9788012183869952,0.9159236136342814,0.8417827298050139,0.6952059689455689,0.8497035157875252,0.3085505456229983,0.0631281942278285,0.0628776047527136,0.2207176446887125,0.0075487955569871,0.2911440449984134,False,False,True,results\canonical_protocol_only\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\gnn_flatten_lstm\sequence
pamap2,gnn_flatten_lstm,sequence,5,105,106,1,9,val_macro_f1,max,0.6865136213368789,0.3162176223676373,0.7995729796029619,0.9141309953584322,0.7837111364037348,0.8350547927965118,0.8847882659096286,0.8661509345044176,0.8595929175453051,-0.3702959989692415,-0.1145580157554703,-0.051343656392777,-0.0310961417079057,0.0269191315694498,0.0269191315694498,False,False,False,results\canonical_protocol_only\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\gnn_flatten_lstm\sequence
pamap2,gnn_flatten_lstm,sequence,6,106,107,4,12,val_macro_f1,max,0.1952822783381831,0.2098153242992367,0.9455638034641216,0.949279379157428,0.9438587701630272,0.8568992206740947,0.9092315626611656,0.8324280303141381,0.8367190603195058,0.0145330459610535,-0.0037155756933062,0.0869595494889324,0.0244711903599565,0.0446776899731449,0.156108429822034,False,False,False,results\canonical_protocol_only\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\gnn_flatten_lstm\sequence
pamap2,gnn_flatten_lstm,sequence,7,107,108,2,10,val_macro_f1,max,0.280111778200998,1.39183156817001,0.922158356725928,0.6653552987460044,0.9190996570726554,0.6050226922990484,0.9332039911308204,0.8364015809852344,0.9070421347975672,1.111719789969012,0.2568030579799235,0.314076964773607,-0.231378888686186,0.0575974763049361,0.3716744410785432,True,False,False,results\canonical_protocol_only\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\gnn_flatten_lstm\sequence
pamap2,gnn_flatten_lstm,sequence,8,108,109,2,10,val_macro_f1,max,0.2798499988773535,0.0937179274689615,0.923079885987212,0.9775280898876404,0.9193179628353056,0.0823863636363636,0.7548561593312023,0.6838649643707804,0.7189606628647566,-0.186132071408392,-0.0544482039004282,0.8369315991989419,-0.6014786007344167,0.046988133547868,0.8839197327468099,True,False,False,results\canonical_protocol_only\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\gnn_flatten_lstm\sequence
pamap2,gnn_flatten_lstm,sequence,9,109,101,4,12,val_macro_f1,max,0.1891202393703446,0.4903682648114356,0.9479258268017589,0.8699019101703666,0.9437994508489316,0.8744818374273433,1.0,0.0833333333333333,1.0,0.301248025441091,0.0780239166313921,0.0693176134215883,0.7911485040940099,0.022273876831519,0.8827399943471174,False,False,True,results\canonical_protocol_only\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\gnn_flatten_lstm\sequence
pamap2,gnn_learnable_adj,window,1,101,102,11,19,val_macro_f1,max,0.4539089343288813,0.7450774426716442,0.8626974483596598,0.7665445665445666,0.8399079630474686,0.7462357152219413,0.7713108421323719,0.746927337637371,0.7713243133995165,0.2911685083427629,0.0961528818150931,0.0936722478255273,-0.0006916224154296,0.1944126749082917,0.288084922733819,False,True,False,results\canonical_protocol_only\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\gnn_learnable_adj\window
pamap2,gnn_learnable_adj,window,2,102,103,26,30,val_macro_f1,max,0.3686517136670479,0.5449338172847182,0.8882287570524876,0.8426883308714919,0.8747044235370809,0.5547475496452933,0.5794871794871795,0.5797552174760684,0.6248745287970191,0.1762821036176702,0.0455404261809957,0.3199568738917876,-0.0250076678307751,0.00403910287624,0.3239959767680277,True,False,False,results\canonical_protocol_only\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\gnn_learnable_adj\window
pamap2,gnn_learnable_adj,window,3,103,104,5,13,val_macro_f1,max,0.6996336631712633,0.702743751931833,0.7889670182487862,0.7893859405390387,0.7514399297835063,0.6386810284218616,0.7621861152141802,0.4839507687351277,0.6996112180575331,0.0031100887605697,-0.0004189222902524,0.1127589013616446,0.1547302596867338,0.0171739275175671,0.2846630885659457,False,False,True,results\canonical_protocol_only\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\gnn_learnable_adj\window
pamap2,gnn_learnable_adj,window,4,104,105,28,30,val_macro_f1,max,0.3850660267967462,0.4049822470776533,0.8848148810588445,0.8675637393767706,0.8748549902054968,0.8504012611946994,0.7668796888024452,0.628790375454153,0.7718787307286973,0.019916220280907,0.0172511416820739,0.0244537290107974,0.2216108857405464,0.0084868083591868,0.2545514231105307,False,False,True,results\canonical_protocol_only\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\gnn_learnable_adj\window
pamap2,gnn_learnable_adj,window,5,105,106,28,30,val_macro_f1,max,0.3901474926972393,0.3957938987990314,0.8821344446457692,0.8770259840493955,0.8729845708704175,0.791022273407389,0.8557601510859302,0.8400237789674101,0.8337424554861711,0.005646406101792,0.0051084605963737,0.0819622974630285,-0.0490015055600211,0.0043365074533816,0.0862988049164101,False,False,False,results\canonical_protocol_only\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\gnn_learnable_adj\window
pamap2,gnn_learnable_adj,window,6,106,107,15,23,val_macro_f1,max,0.46257998434608,0.4655880379608482,0.8565763384005287,0.8744816145977329,0.8462596382222269,0.7870336941930436,0.8700797530228969,0.7811427283733545,0.77762452018441,0.0030080536147681,-0.0179052761972041,0.0592259440291833,0.005890965819689,0.0369620843916739,0.1020789942405463,False,False,False,results\canonical_protocol_only\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\gnn_learnable_adj\window
pamap2,gnn_learnable_adj,window,7,107,108,7,15,val_macro_f1,max,0.5562636674186722,1.5393631001450012,0.8306229449924465,0.5969087340529932,0.8177512498236336,0.5190654142084344,0.8396461155653857,0.7497737426068967,0.8094269034081703,0.983099432726329,0.2337142109394533,0.2986858356151991,-0.2307083283984622,0.0894859162218869,0.388171751837086,True,False,False,results\canonical_protocol_only\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\gnn_learnable_adj\window
pamap2,gnn_learnable_adj,window,8,108,109,22,30,val_macro_f1,max,0.4004000136241903,0.7189018130302429,0.878924111431316,0.8061224489795918,0.8673204915421429,0.0743879472693032,0.5024533856722276,0.4557396915868207,0.5200654346312316,0.3185017994060525,0.0728016624517241,0.7929325442728397,-0.3813517443175175,0.0015910124034028,0.7945235566762425,True,False,False,results\canonical_protocol_only\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\gnn_learnable_adj\window
pamap2,gnn_learnable_adj,window,9,109,101,10,18,val_macro_f1,max,0.4719244147799309,0.7244201746723439,0.8617743534975971,0.7818696883852692,0.8382908418260704,0.762606504727847,0.7857142857142857,0.0733333333333333,0.7857142857142857,0.2524957598924129,0.0799046651123279,0.0756843370982234,0.6892731713945136,0.011068588766689,0.7760260972594261,False,False,True,results\canonical_protocol_only\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\gnn_learnable_adj\window
pamap2,gnn_lstm,sequence,1,101,102,9,17,val_macro_f1,max,0.3043236656894386,0.602517754432567,0.910957667659536,0.8387175721977485,0.9047699955717068,0.8208072199646613,0.6966959215281363,0.6463275142269312,0.6950843014732885,0.2981940887431284,0.0722400954617875,0.0839627756070455,0.17447970573773,0.0962077997710999,0.3546502811158756,False,False,True,results\canonical_protocol_only\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\gnn_lstm\sequence
