feature,importance
hand_acc16_z_entropy,6.629100031850319e-05
ankle_acc16_z_slope,6.258642626849865e-05
chest_gyro_y_kurtosis,5.81020014226576e-05
hand_gyro_y_fft_argmax,5.754173921057684e-05
chest_acc16_y_fft_energy,4.5259313456687366e-05
chest_gyro_y_entropy,4.031804992305429e-05
hand_gyro_x_fft_argmax,3.6171764060333445e-05
hand_gyro_y_skew,3.3075943114710105e-05
hand_acc16_x_std,2.727786535427226e-05
ankle_gyro_y_min,2.6677412928327242e-05
ankle_acc16_y_mad,1.718306179632105e-05
chest_gyro_z_kurtosis,1.5432163141124796e-05
hand_gyro_x_rms,1.3429521798433942e-05
chest_gyro_y_std,1.1090190739044758e-05
ankle_gyro_z_fft_argmax,0.0
hand_acc16_z_mad,0.0
chest_acc16_x_mad,0.0
ankle_gyro_x_fft_argmax,0.0
chest_gyro_z_mean,0.0
chest_acc16_x_fft_argmax,0.0
chest_acc16_y_fft_argmax,0.0
ankle_acc16_z_fft_argmax,0.0
ankle_gyro_y_fft_argmax,0.0
ankle_acc16_x_fft_argmax,0.0
chest_gyro_z_fft_argmax,0.0
hand_gyro_z_min,0.0
hand_acc16_z_skew,0.0
hand_gyro_x_kurtosis,0.0
hand_acc16_z_kurtosis,0.0
hand_acc16_x_kurtosis,0.0
chest_acc16_x_skew,0.0
hand_gyro_x_skew,0.0
hand_acc16_x_slope,0.0
ankle_gyro_y_slope,0.0
chest_acc16_x_slope,0.0
hand_gyro_x_std,0.0
hand_acc16_z_fft_energy,0.0
hand_acc16_x_fft_argmax,0.0
hand_acc16_y_fft_argmax,0.0
hand_acc16_z_fft_argmax,0.0
hand_gyro_z_fft_argmax,0.0
chest_gyro_x_entropy,0.0
ankle_gyro_y_entropy,0.0
