feature,importance
chest_gyro_y_skew,0.0002963261335190405
hand_gyro_y_slope,0.0002866611682777455
hand_gyro_x_fft_argmax,0.00028632889030861944
ankle_gyro_z_slope,0.0002855316632475521
hand_gyro_y_kurtosis,0.0002797822759011565
hand_gyro_z_entropy,0.0002768784127768966
chest_gyro_y_slope,0.00027634631883323907
hand_gyro_y_skew,0.0002754773601461013
ankle_acc16_y_slope,0.00026823748782202393
chest_gyro_z_slope,0.0002653821003195136
ankle_acc16_x_slope,0.0002646851737124452
ankle_gyro_y_slope,0.0002591741079447341
chest_acc16_x_slope,0.0002591636741800255
hand_gyro_z_slope,0.0002550707311111289
hand_acc16_y_slope,0.0002512819101565314
hand_acc16_z_slope,0.00025090264267943875
hand_gyro_x_slope,0.0002399420573157798
ankle_acc16_z_slope,0.00023699060048184631
ankle_gyro_x_slope,0.00023514034971563628
hand_gyro_z_fft_argmax,0.00021626020133527475
ankle_gyro_y_fft_argmax,0.0001919208247386485
ankle_gyro_z_fft_argmax,0.00017700955674570558
chest_acc16_x_fft_argmax,0.00012314390600855636
hand_gyro_y_fft_argmax,0.00012084335779319589
hand_acc16_z_fft_argmax,9.216438617086965e-05
hand_acc16_x_fft_argmax,3.3113446304779734e-05
ankle_acc16_z_fft_argmax,3.0911466968542816e-05
hand_acc16_y_fft_argmax,2.731817025021808e-05
chest_acc16_y_fft_argmax,1.4358305472431383e-06
ankle_acc16_x_fft_argmax,4.97417052431526e-07
