feature,importance
chest_acc16_z_std,0.0
chest_gyro_y_std,0.0
chest_gyro_z_std,0.0
ankle_acc16_z_std,0.0
ankle_gyro_y_std,0.0
ankle_gyro_x_fft_energy,0.0
ankle_gyro_y_fft_energy,0.0
ankle_gyro_z_fft_energy,0.0
hand_acc16_x_fft_argmax,0.0
hand_acc16_y_fft_argmax,0.0
hand_acc16_z_fft_argmax,0.0
hand_gyro_x_fft_argmax,0.0
hand_gyro_y_fft_argmax,0.0
hand_gyro_z_fft_argmax,0.0
chest_acc16_x_fft_argmax,0.0
chest_acc16_y_fft_argmax,0.0
chest_acc16_z_fft_argmax,0.0
chest_gyro_x_fft_argmax,0.0
hand_gyro_x_mean,0.0
chest_gyro_x_entropy,0.0
chest_gyro_y_entropy,0.0
chest_gyro_z_entropy,0.0
ankle_acc16_x_entropy,0.0
ankle_acc16_y_entropy,0.0
ankle_acc16_z_entropy,0.0
ankle_gyro_x_entropy,0.0
ankle_gyro_y_entropy,0.0
ankle_gyro_z_entropy,0.0
