feature,importance
chest_gyro_z_mean,0.0006241911838621376
chest_gyro_z_kurtosis,0.0006150120327420172
chest_gyro_x_fft_argmax,0.000614607051759115
hand_gyro_x_min,0.0006120584372388651
chest_acc16_y_skew,0.0006045399589750514
ankle_gyro_x_fft_argmax,0.0005847988150083118
chest_gyro_y_entropy,0.0005822477471699788
ankle_acc16_y_fft_argmax,0.000579593087961533
ankle_gyro_y_median,0.0005784020631023734
ankle_acc16_z_entropy,0.0005771930048431636
chest_acc16_y_entropy,0.0005694107492675113
chest_gyro_x_entropy,0.0005673209318824297
hand_gyro_y_mean,0.0005620605654558076
ankle_gyro_z_kurtosis,0.000561774409948013
ankle_gyro_y_entropy,0.0005487689266209981
chest_gyro_z_median,0.000542305399503551
hand_acc16_x_kurtosis,0.0005361782548136788
hand_gyro_z_kurtosis,0.00053533938461101
ankle_gyro_z_entropy,0.0005344123547568607
ankle_gyro_y_skew,0.0005279893715821232
ankle_gyro_y_kurtosis,0.0005269391330694384
chest_gyro_z_skew,0.00051894684402763
ankle_gyro_x_entropy,0.0005183922151286388
ankle_gyro_x_skew,0.0005061832515836769
hand_gyro_y_median,0.0004945209935203973
chest_gyro_z_max,0.000493843088337676
chest_gyro_x_slope,0.0004897354758449754
hand_acc16_x_entropy,0.00047070113952021766
chest_gyro_x_mean,0.00046725157456058896
ankle_gyro_x_kurtosis,0.00046372709830996004
ankle_acc16_z_kurtosis,0.00045470023347173586
chest_gyro_x_median,0.0004396841715978603
hand_acc16_x_skew,0.00043334596376546437
hand_gyro_z_mean,0.00043215639154042676
ankle_acc16_z_skew,0.0004298763051649321
chest_gyro_z_entropy,0.0004169380535699829
hand_gyro_z_median,0.0004146219920760106
chest_acc16_y_slope,0.00041380709326954154
ankle_gyro_z_mean,0.0004133550855664171
hand_gyro_z_entropy,0.00041273011916190375
chest_acc16_x_skew,0.0004070927113878849
chest_acc16_x_kurtosis,0.000397317145130407
chest_gyro_z_slope,0.0003944639957629221
hand_gyro_z_skew,0.00039377560339009474
chest_acc16_x_entropy,0.00038485987522942115
ankle_gyro_z_slope,0.0003825517766335448
hand_gyro_y_slope,0.000375880058288937
hand_gyro_x_skew,0.0003741842067036531
chest_gyro_y_fft_argmax,0.0003739428541112372
ankle_acc16_x_slope,0.00036646720334684613
hand_gyro_y_entropy,0.0003662341937977665
