feature,importance
chest_gyro_x_median,0.0003663421111170422
hand_gyro_x_fft_argmax,0.0003578411952871281
ankle_gyro_x_entropy,0.0003570215569308468
hand_acc16_x_kurtosis,0.00035226289947914313
ankle_acc16_z_skew,0.0003508742435232215
ankle_gyro_y_entropy,0.00034835800523025086
ankle_gyro_y_kurtosis,0.00033981725637437406
ankle_gyro_x_skew,0.00032967329592423054
hand_gyro_y_kurtosis,0.00032907272141705806
ankle_gyro_z_mean,0.0003271319556540748
hand_acc16_x_skew,0.00032500504298027473
chest_acc16_x_entropy,0.00032194109572433873
chest_gyro_x_mean,0.0003167043085849026
chest_gyro_z_entropy,0.00031584660816882715
hand_gyro_z_skew,0.0003125867360265815
chest_acc16_x_kurtosis,0.00030980335333712577
hand_gyro_z_median,0.00030471046077834015
ankle_gyro_z_fft_argmax,0.0002974061369346297
ankle_gyro_x_kurtosis,0.00029364972380364413
hand_gyro_z_entropy,0.0002920195477244746
ankle_acc16_y_slope,0.000291926402810543
chest_acc16_y_slope,0.0002893687265846465
chest_acc16_x_skew,0.0002828775281168622
chest_acc16_z_slope,0.0002800139089978243
chest_gyro_y_slope,0.0002792074850957927
hand_gyro_x_skew,0.00027799132356007506
hand_gyro_y_skew,0.00027693589252093326
heart_rate_std,0.00027512128734772805
heart_rate_mad,0.000267605424403292
hand_acc16_z_slope,0.000264311060670526
hand_gyro_y_entropy,0.00026325388041461656
ankle_gyro_z_slope,0.00026076630081904367
ankle_gyro_y_slope,0.00026042910228929434
hand_gyro_y_slope,0.0002597414039354404
hand_acc16_x_slope,0.00025509784739216363
hand_acc16_y_slope,0.00025426254273488893
ankle_acc16_x_slope,0.0002481894062872083
chest_gyro_y_skew,0.0002476801591893309
ankle_gyro_x_slope,0.00024434365458176943
hand_gyro_z_slope,0.00024404210498886025
chest_gyro_z_slope,0.00024061122537902092
hand_gyro_x_slope,0.00023082494090099478
ankle_acc16_z_slope,0.00022699446783342408
chest_acc16_x_slope,0.0002231235895128885
heart_rate_entropy,0.00020413148178883862
hand_gyro_z_fft_argmax,0.00019432391245395104
heart_rate_skew,0.00015415784589124798
heart_rate_kurtosis,0.00014949692101483156
hand_gyro_y_fft_argmax,0.00014841732217270702
ankle_gyro_y_fft_argmax,0.00014828914590414206
chest_acc16_z_fft_argmax,0.00012307820926220318
chest_acc16_x_fft_argmax,0.00011567047256115282
hand_acc16_z_fft_argmax,9.999015635740308e-05
heart_rate_iqr,8.894748206905593e-05
ankle_acc16_z_fft_argmax,4.5821881862427314e-05
hand_acc16_x_fft_argmax,2.8456559495180546e-05
hand_acc16_y_fft_argmax,2.3843542846866872e-05
chest_acc16_y_fft_argmax,2.789090628273613e-06
ankle_acc16_x_fft_argmax,6.908726451667117e-07
heart_rate_fft_argmax,0.0
